Num_Acc;id_usager;id_vehicule;num_veh;place;catu;grav;sexe;an_nais;trajet;secu1;secu2;secu3;locp;actp;etatp
202200000276;1 099 052;813 477;B01;1;1;4;1;1973.0;4;1;-1;-1;0;0;-1
202200000276;1 099 054;813 479;A01;1;1;2;1;2005.0;5;2;5;6;0;0;-1
202200000277;1 099 044;813 474;B01;4;2;1;1;2004.0;5;1;0;-1;-1; -1;-1
202200000277;1 099 045;813 474;B01;3;2;1;2;2010.0;0;1;0;-1;-1; -1;-1
202200000277;1 099 047;813 474;B01;2;2;1;2;1976.0;5;1;8;-1;-1; -1;-1
202200000277;1 099 048;813 474;B01;1;1;1;1;1968.0;5;1;8;-1;-1; -1;-1
202200000277;1 099 049;813 476;A01;2;2;1;2;1987.0;5;2;0;-1;-1; -1;-1
202200000277;1 099 051;813 476;A01;1;1;4;1;1987.0;5;8;0;-1;-1; -1;-1
202200000278;1 099 043;813 473;A01;1;1;1;1;1966.0;4;1;-1;-1;0;0;-1
202200000278;1 099 046;813 475;B01;1;1;4;1;1998.0;5;2;6;9;0;0;-1
202200000278;1 099 050;813 475;B01;2;2;4;2;1996.0;5;2;6;9;0;0;-1
202200000279;1 099 040;813 470;B01;1;1;4;2;1979.0;1;1;0;-1;-1; -1;-1
202200000279;1 099 042;813 472;A01;1;1;1;1;1989.0;1;1;0;-1;-1; -1;-1
202200000280;1 099 039;813 469;A01;1;1;1;1;1993.0;4;1;-1;-1;0;0;-1
202200000280;1 099 041;813 471;B01;1;1;3;1;1997.0;1;0;-1;-1;0;0;-1
202200000281;1 099 036;813 466;A01;1;1;4;1;1992.0;5;1;-1;-1;0;0;-1
202200000282;1 099 037;813 467;A01;1;1;4;1;2002.0;9;8;0;-1;-1; -1;-1
202200000282;1 099 038;813 468;B01;1;1;4;2;1996.0;9;1;0;-1;-1; -1;-1
202200000283;1 099 032;813 463;A01;10;3;4;1;1947.0;5;8;8;-1;1;0;1
202200000283;1 099 034;813 463;A01;1;1;1;1;1996.0;3;8;0;-1;0;0;-1
202200000284;1 099 033;813 464;A01;1;1;4;2;2001.0;5;1;-1;-1;0;0;-1
202200000285;1 099 029;813 460;B01;1;1;3;1;1966.0;5;2;6;-1;0;0;-1
202200000285;1 099 031;813 462;A01;1;1;1;1;1974.0;5;1;0;-1;-1; -1;-1
202200000286;1 099 028;813 459;A01;1;1;4;1;1987.0;5;2;-1;-1;0;0;-1
202200000286;1 099 030;813 461;B01;1;1;1;2;1978.0;4;1;-1;-1;0;0;-1
202200000287;1 099 025;813 456;A01;1;1;4;1;2003.0;4;2;-1;-1;-1; -1;-1
202200000287;1 099 027;813 458;B01;1;1;1;1;1995.0;1;1;0;-1;-1;0;-1
202200000288;1 099 023;813 455;B01;2;2;1;1;1970.0;5;1;-1;-1;0;0;-1
202200000288;1 099 024;813 455;B01;1;1;1;2;1974.0;5;1;-1;-1;0;0;-1
202200000288;1 099 026;813 457;A01;1;1;3;2;2000.0;5;2;-1;-1;0;0;-1
202200000289;1 099 021;813 454;A01;1;1;4;1;2007.0;3;2;6;-1;0;0;-1
202200000290;1 099 022;813 453;A01;10;3;4;1;1986.0;0;0;-1;-1;5;1;1
202200000291;1 099 015;813 450;B01;1;1;3;1;1970.0;1;1;0;-1;-1; -1;-1
202200000291;1 099 016;813 451;A01;1;1;3;2;1995.0;9;1;8;-1;-1; -1;-1
202200000292;1 099 014;813 449;A01;1;1;4;1;1994.0;0;2;6;9;0;0;-1
202200000293;1 099 009;813 445;B01;1;1;4;1;2006.0;5;2;6;-1;0;0;-1
202200000293;1 099 010;813 446;A01;1;1;1;1;1984.0;5;1;-1;-1;0;0;-1
202200000294;1 099 007;813 444;A01;1;1;1;1;1990.0;0;1;0;-1;-1; -1;-1
202200000294;1 099 008;813 444;A01;10;3;3;1;2011.0;5;0;-1;-1;0;5;1
202200000295;1 099 001;813 440;B01;1;1;4;1;1987.0;0;1;0;-1;-1; -1;-1
202200000295;1 099 005;813 442;A01;1;1;1;1;1997.0;1;1;0;-1;-1; -1;-1
202200000296;1 099 002;813 441;B01;9;2;3;1;2003.0;5;1;-1;-1;0;0;-1
202200000296;1 099 003;813 441;B01;2;1;3;1;1970.0;5;1;-1;-1;0;0;-1
202200000296;1 099 004;813 441;B01;1;2;4;2;1975.0;5;1;-1;-1;0;0;-1
202200000296;1 099 006;813 443;A01;1;1;3;2;1987.0;5;1;-1;-1;0;0;-1
202200000297;1 098 997;813 438;A01;10;3;3;1;1967.0;9;0;-1;-1;4;3;1
202200000297;1 098 999;813 438;A01;1;1;1;1;2003.0;4;1;-1;-1;-1; -1;-1
202200000298;1 098 998;813 439;A01;1;1;3;1;1985.0;5;2;0;-1;-1; -1;-1
202200000298;1 099 000;813 439;A01;2;2;3;2;1987.0;5;2;0;-1;-1; -1;-1
202200000299;1 098 994;813 435;B01;1;1;4;2;1992.0;0;1;-1;-1;-1; -1;-1
202200000300;1 098 992;813 433;A01;1;1;2;1;1989.0;0;2;0;-1;-1; -1;-1
202200000300;1 098 993;813 434;B01;1;1;4;2;1995.0;2;1;4;-1;-1; -1;-1
202200000300;1 098 995;813 436;C01;1;1;1;2;1995.0;1;1;0;-1;-1; -1;-1
202200000301;1 098 990;813 432;A01;1;1;4;1;1993.0;5;8;-1;-1;-1; -1;-1
202200000301;1 098 991;813 432;A01;2;2;4;1;1995.0;0;8;-1;-1;-1; -1;-1
202200000302;1 098 986;813 429;A01;1;1;4;1;1978.0;1;1;0;-1;-1; -1;-1
202200000302;1 098 987;813 429;A01;2;2;4;1;1976.0;1;1;0;-1;-1; -1;-1
202200000302;1 098 989;813 431;B01;1;1;1;1;1999.0;1;1;0;-1;-1; -1;-1
202200000303;1 098 985;813 428;B01;1;1;4;1;1971.0;1;2;-1;-1;-1; -1;-1
202200000303;1 098 988;813 430;A01;1;1;1;2;1966.0;5;1;-1;-1;-1; -1;-1
202200000304;1 098 984;813 427;A01;1;1;3;2;1978.0;5;1;0;-1;-1; -1;-1
202200000305;1 098 977;813 422;A01;1;1;1;1;1982.0;9;1;0;-1;-1; -1;-1
202200000305;1 098 979;813 422;A01;2;2;3;2;1983.0;9;1;0;-1;-1; -1;-1
202200000305;1 098 983;813 426;B01;1;1;1;1;1994.0;5;1;0;-1;-1; -1;-1
202200000306;1 098 974;813 420;A01;1;1;1;1;1961.0;5;1;0;-1;-1; -1;-1
202200000306;1 098 975;813 421;B01;1;1;1;1;1985.0;5;1;0;-1;-1; -1;-1
202200000306;1 098 976;813 421;B01;2;2;4;2;1982.0;5;1;0;-1;-1; -1;-1
202200000306;1 098 978;813 421;B01;3;2;1;1;2018.0;5;1;0;-1;-1; -1;-1
202200000306;1 098 980;813 423;C01;1;1;1;1;1985.0;5;1;0;-1;-1; -1;-1
202200000306;1 098 981;813 424;D01;1;1;1;1;2000.0;5;1;0;-1;-1; -1;-1
202200000306;1 098 982;813 425;E01;1;1;1;1;1983.0;5;1;0;-1;-1; -1;-1
202200000307;1 098 971;813 418;A01;1;1;1;1;1942.0;1;1;0;-1;-1; -1;-1
202200000307;1 098 972;813 419;B01;1;1;4;1;2005.0;5;2;6;-1;-1; -1;-1
202200000307;1 098 973;813 419;B01;2;2;4;1;2005.0;5;2;6;-1;-1; -1;-1
202200000308;1 098 969;813 416;B01;1;1;4;1;1967.0;4;1;-1;-1;-1; -1;-1
202200000308;1 098 970;813 417;A01;1;1;1;1;1967.0;4;1;-1;-1;-1; -1;-1
202200000309;1 098 967;813 414;A01;1;1;3;1;2010.0;9;8;-1;-1;0;0;-1
202200000309;1 098 968;813 415;B01;1;1;1;1;1987.0;5;1;-1;-1;0;0;-1
202200000310;1 098 965;813 412;A01;1;1;4;1;1996.0;1;2;6;-1;-1; -1;-1
202200000310;1 098 966;813 413;B01;1;1;1;1;1981.0;5;1;-1;-1;-1; -1;-1
202200000311;1 098 964;813 411;A01;1;1;3;1;1990.0;5;2;6;-1;-1; -1;-1
202200000312;1 098 960;813 410;A01;2;2;4;1;2002.0;5;1;8;-1;-1; -1;-1
202200000312;1 098 962;813 410;A01;1;1;1;2;1997.0;5;1;8;-1;-1; -1;-1
202200000313;1 098 955;813 406;B01;1;1;4;2;1981.0;0;1;0;-1;0;0;-1
202200000313;1 098 958;813 408;A01;1;1;1;2;1997.0;0;1;0;-1;0;0;-1
202200000314;1 098 956;813 405;C01;1;1;1;1;1977.0;1;1;0;-1;-1; -1;-1
202200000314;1 098 957;813 407;A01;1;1;4;2;1999.0;0;1;0;-1;-1; -1;-1
202200000314;1 098 959;813 409;B01;1;1;1;1;1992.0;4;1;0;-1;-1; -1;-1
202200000314;1 098 961;813 409;B01;2;2;4;1;1956.0;9;1;0;-1;-1; -1;-1
202200000314;1 098 963;813 409;B01;4;2;4;2;1963.0;9;1;0;-1;-1; -1;-1
202200000315;1 098 951;813 402;B01;1;1;4;1;1977.0;0;2;6;-1;-1; -1;-1
202200000315;1 098 953;813 404;A01;1;1;1;1;1963.0;0;1;0;-1;-1; -1;-1
202200000316;1 098 952;813 403;A01;1;1;4;2;1954.0;5;1;0;-1;-1; -1;-1
202200000316;1 098 954;813 403;A01;2;2;4;1;2011.0;5;1;0;-1;-1; -1;-1
202200000317;1 098 949;813 401;A01;10;3;3;2;1938.0;5;0;-1;-1;3;3;1
202200000317;1 098 950;813 401;A01;1;1;1;1;1960.0;5;1;0;-1;-1; -1;-1
202200000318;1 098 947;813 399;B01;1;1;4;1;1989.0;1;2;6;-1;-1; -1;-1
202200000318;1 098 948;813 400;A01;1;1;1;1;1993.0;1;1;0;-1;-1; -1;-1
202200000319;1 098 946;813 398;Y01;1;1;3;1;1949.0;5;8;-1;-1;0;0;-1
202200000320;1 098 942;813 395;A01;2;2;4;1;1968.0;5;1;-1;-1;0;0;-1
202200000320;1 098 943;813 395;A01;1;1;1;2;1966.0;5;1;-1;-1;0;0;-1
202200000320;1 098 945;813 397;B01;1;1;4;1;1997.0;1;1;-1;-1;0;0;-1
202200000321;1 098 941;813 394;B01;1;1;4;1;1997.0;0;2;6;-1;-1; -1;-1
202200000321;1 098 944;813 396;A01;1;1;1;2;1990.0;0;8;0;-1;-1; -1;-1
202200000322;1 098 937;813 390;B01;1;1;3;2;1975.0;1;0;-1;-1;0;0;-1
202200000322;1 098 940;813 393;A01;1;1;1;2;1995.0;1;1;-1;-1;0;0;-1
202200000323;1 098 933;813 388;A01;1;1;3;1;1958.0;5;1;0;-1;-1; -1;-1
202200000324;1 098 934;813 389;A01;1;1;3;1;1978.0;5;1;0;-1;-1; -1;-1
202200000324;1 098 935;813 389;A01;3;2;4;2;1985.0;5;1;0;-1;-1; -1;-1
202200000324;1 098 936;813 389;A01;2;2;4;1;2021.0;5;1;8;-1;-1; -1;-1
202200000324;1 098 938;813 391;B01;1;1;1;1;1971.0;4;1;0;-1;-1; -1;-1
202200000324;1 098 939;813 392;C01;1;1;4;1;1972.0;4;1;0;-1;-1; -1;-1
202200000325;1 098 931;813 387;A01;1;1;1;2;1998.0;0;1;0;-1;0;0;-1
202200000325;1 098 932;813 387;A01;10;3;4;1;1962.0;0;0;-1;-1;2;3;1
202200000326;1 098 922;813 383;D01;1;1;1;2;2002.0;0;1;0;-1;-1; -1;-1
202200000326;1 098 923;813 384;C01;3;2;4;1;2014.0;0;1;0;-1;-1; -1;-1
202200000326;1 098 925;813 384;C01;2;2;4;2;1982.0;0;1;0;-1;-1; -1;-1
202200000326;1 098 927;813 384;C01;1;1;4;1;1967.0;0;1;0;-1;-1; -1;-1
202200000326;1 098 929;813 385;B01;1;1;4;2;1993.0;0;1;0;-1;-1; -1;-1
202200000326;1 098 930;813 386;A01;1;1;1;1;1987.0;0;1;0;-1;-1; -1;-1
202200000327;1 098 920;813 380;B01;1;1;1;1;1970.0;1;1;0;-1;-1; -1;-1
202200000327;1 098 921;813 381;A01;1;1;4;1;1981.0;0;2;6;-1;-1; -1;-1
202200000328;1 098 916;813 377;B01;1;1;1;1;1958.0;0;1;8;-1;-1; -1;-1
202200000328;1 098 917;813 378;A01;1;1;4;1;1966.0;0;2;8;-1;0;0;-1
202200000329;1 098 918;813 379;B01;1;1;4;2;1982.0;0;1;0;-1;-1; -1;-1
202200000329;1 098 919;813 379;B01;2;2;1;2;1982.0;0;1;0;-1;-1; -1;-1
202200000329;1 098 924;813 382;A01;1;1;4;1;1991.0;4;1;0;-1;-1; -1;-1
202200000329;1 098 926;813 382;A01;2;2;1;1;1982.0;4;1;0;-1;-1; -1;-1
202200000329;1 098 928;813 382;A01;4;2;4;1;1992.0;4;1;0;-1;-1; -1;-1
202200000330;1 098 912;813 375;A01;1;1;4;2;1995.0;5;1;-1;-1;-1; -1;-1
202200000330;1 098 914;813 375;A01;3;2;3;1;2015.0;5;3;-1;-1;-1; -1;-1
202200000331;1 098 911;813 374;B01;1;1;1;1;2002.0;5;1;-1;-1;-1;0;-1
202200000331;1 098 913;813 376;A01;1;1;1;1;1973.0;5;1;-1;-1;-1;0;-1
202200000331;1 098 915;813 376;A01;2;2;4;2;1987.0;5;1;-1;-1;-1;0;-1
202200000332;1 098 908;813 371;A01;1;1;1;1;1966.0;4;1;-1;-1;-1; -1;-1
202200000332;1 098 910;813 373;B01;1;1;4;1;1993.0;0;2;-1;-1;-1; -1;-1
202200000333;1 098 906;813 370;A01;1;1;4;1;2002.0;5;1;-1;-1;-1;0;-1
202200000333;1 098 907;813 372;B01;1;1;4;2;1983.0;9;1;-1;-1;-1;0;-1
202200000333;1 098 909;813 372;B01;2;2;4;1;1988.0;4;1;-1;-1;-1;0;-1
202200000334;1 098 901;813 365;C01;1;1;1;1;1969.0;5;1;0;-1;0;0;-1
202200000334;1 098 903;813 367;B01;1;1;4;1;1969.0;4;1;8;-1;0;0;-1
202200000334;1 098 905;813 369;A01;1;1;4;2;1935.0;5;1;8;-1;0;0;-1
202200000335;1 098 900;813 364;A01;1;1;1;1;1956.0;4;1;8;-1;-1; -1;-1
202200000335;1 098 902;813 366;B01;1;1;1;1;1971.0;5;1;8;-1;-1; -1;-1
202200000335;1 098 904;813 368;C01;1;1;4;1;1988.0;0;1;8;-1;-1; -1;-1
202200000336;1 098 896;813 363;A01;1;1;4;1;1995.0;5;8;0;-1;-1; -1;-1
202200000336;1 098 898;813 363;A01;2;2;4;1;1998.0;5;8;0;-1;-1; -1;-1
202200000337;1 098 895;813 362;A01;5;2;3;1;1991.0;5;1;0;-1;0;0;-1
202200000337;1 098 897;813 362;A01;2;2;3;1;1997.0;5;1;8;-1;0;0;-1
202200000337;1 098 899;813 362;A01;1;1;2;1;1997.0;5;1;8;-1;0;0;-1
202200000338;1 098 893;813 361;A01;10;3;3;1;1954.0;5;0;-1;-1;2;3;1
202200000338;1 098 894;813 361;A01;1;1;1;1;1963.0;9;1;0;-1;-1; -1;-1
202200000339;1 098 892;813 360;A01;1;1;4;1;2004.0;2;2;-1;-1;-1; -1;-1
202200000340;1 098 890;813 358;A01;1;1;4;1;1997.0;5;8;-1;-1;-1; -1;-1
202200000340;1 098 891;813 359;B01;1;1;1;1;1991.0;5;8;-1;-1;-1; -1;-1
202200000341;1 098 886;813 355;B01;1;1;1;2;1972.0;4;1;-1;-1;-1; -1;-1
202200000341;1 098 888;813 357;A01;1;1;4;1;1973.0;1;1;-1;-1;-1; -1;-1
202200000341;1 098 889;813 357;A01;2;2;1;2;2005.0;1;1;-1;-1;-1; -1;-1
202200000342;1 098 885;813 354;A01;1;1;1;1;1957.0;0;1;-1;-1;-1; -1;-1
202200000342;1 098 887;813 356;B01;1;1;4;1;2012.0;0;2;-1;-1;-1; -1;-1
202200000343;1 098 880;813 351;A01;1;1;1;1;1976.0;4;1;-1;-1;-1; -1;-1
202200000343;1 098 882;813 352;B01;1;1;3;1;2001.0;1;1;-1;-1;-1; -1;-1
202200000344;1 098 878;813 350;A01;1;1;1;1;1985.0;5;1;-1;-1;-1; -1;-1
202200000344;1 098 879;813 350;A01;2;2;1;2;1984.0;5;1;-1;-1;-1; -1;-1
202200000344;1 098 881;813 350;A01;3;2;4;1;2015.0;5;3;1;-1;-1; -1;-1
202200000344;1 098 883;813 353;B01;1;1;1;1;1944.0;5;1;-1;-1;-1; -1;-1
202200000344;1 098 884;813 353;B01;2;2;4;1;1935.0;5;1;8;-1;-1; -1;-1
202200000345;1 098 874;813 346;C01;1;1;1;2;1969.0;0;1;0;-1;-1; -1;-1
202200000345;1 098 876;813 348;B01;1;1;3;1;1977.0;0;2;0;-1;-1; -1;-1
202200000345;1 098 877;813 349;A01;1;1;3;1;2002.0;5;8;0;-1;-1; -1;-1
202200000346;1 098 872;813 345;B01;2;2;1;2;1994.0;5;1;-1;-1;-1; -1;-1
202200000346;1 098 873;813 345;B01;1;1;4;2;1996.0;5;1;-1;-1;-1; -1;-1
202200000346;1 098 875;813 347;A01;1;1;1;2;1981.0;5;1;-1;-1;-1; -1;-1
202200000347;1 098 871;813 344;A01;1;1;3;2;1972.0;0;8;-1;-1;0;0;-1
202200000348;1 098 868;813 341;A01;1;1;4;2;1983.0;1;1;5;-1;-1; -1;-1
202200000349;1 098 866;813 340;A01;10;3;3;2;1967.0;0;0;-1;-1;3;3;1
202200000350;1 098 864;813 338;A01;1;1;4;1;1995.0;4;2;6;-1;-1; -1;-1
202200000350;1 098 865;813 339;B01;1;1;1;2;1976.0;5;1;0;-1;-1; -1;-1
202200000351;1 098 861;813 336;B01;1;1;1;1;1974.0;1;1;-1;-1;-1;0;-1
202200000351;1 098 862;813 337;A01;2;2;4;1;2006.0;5;1;-1;-1;-1;0;-1
202200000351;1 098 863;813 337;A01;1;1;1;1;2001.0;5;1;-1;-1;-1;0;-1
202200000352;1 098 855;813 334;A01;5;2;1;1;2016.0;0;1;0;-1;-1; -1;-1
202200000352;1 098 856;813 334;A01;3;2;4;1;1980.0;0;1;0;-1;-1; -1;-1
202200000352;1 098 857;813 334;A01;4;2;1;2;1987.0;0;1;0;-1;-1; -1;-1
202200000352;1 098 858;813 334;A01;1;1;1;1;1989.0;0;1;0;-1;-1; -1;-1
202200000352;1 098 859;813 335;B01;2;2;1;2;1998.0;0;1;0;-1;-1; -1;-1
202200000352;1 098 860;813 335;B01;1;1;4;2;1966.0;0;1;0;-1;-1; -1;-1
202200000353;1 098 853;813 333;A01;1;1;1;2;1976.0;0;1;8;-1;-1; -1;-1
202200000353;1 098 854;813 333;A01;2;2;4;1;1980.0;0;1;0;-1;-1; -1;-1
202200000354;1 098 851;813 331;A01;1;1;1;1;1975.0;4;1;0;-1;-1; -1;-1
202200000354;1 098 852;813 332;B01;1;1;4;1;1981.0;4;1;0;-1;-1; -1;-1
202200000355;1 098 849;813 329;B01;1;1;4;2;1962.0;0;1;0;-1;0;0;-1
202200000355;1 098 850;813 330;A01;1;1;1;1;1969.0;5;1;0;-1;0;0;-1
202200000356;1 098 847;813 328;A01;10;3;4;1;1966.0;0;0;-1;-1;3;3;-1
202200000356;1 098 848;813 328;A01;1;1;1;2;1989.0;0;1;-1;-1;-1; -1;-1
202200000357;1 098 844;813 325;A01;1;1;1;1;1996.0;4;1;-1;-1;-1; -1;-1
202200000357;1 098 845;813 326;B01;1;1;4;2;1992.0;0;1;-1;-1;-1; -1;-1
202200000357;1 098 846;813 327;C01;1;1;1;1;1976.0;0;1;-1;-1;-1; -1;-1
202200000358;1 098 840;813 323;B01;1;1;4;1;1985.0;1;1;8;-1;-1; -1;-1
202200000358;1 098 841;813 324;A01;1;1;4;2;1969.0;9;1;8;-1;-1; -1;-1
202200000358;1 098 842;813 324;A01;2;2;1;1;2001.0;0;1;0;-1;-1; -1;-1
202200000358;1 098 843;813 324;A01;2;2;1;1;1994.0;9;1;8;-1;-1; -1;-1
202200000359;1 098 838;813 321;A01;1;1;4;2;1948.0;5;1;0;-1;-1; -1;-1
202200000359;1 098 839;813 322;B01;1;1;1;1;1943.0;5;1;0;-1;-1; -1;-1
202200000360;1 098 836;813 319;A01;1;1;4;2;2005.0;0;2;8;-1;-1; -1;-1
202200000361;1 098 834;813 317;B01;1;1;1;2;1999.0;0;1;8;-1;-1; -1;-1
202200000361;1 098 835;813 318;A01;1;1;4;1;2000.0;1;2;8;-1;-1; -1;-1
202200000362;1 098 832;813 315;B01;1;1;4;1;1959.0;0;2;6;-1;-1; -1;-1
202200000362;1 098 833;813 316;A01;1;1;1;2;2002.0;0;1;8;-1;-1; -1;-1
202200000363;1 098 830;813 313;A01;1;1;1;2;1933.0;3;1;0;-1;-1; -1;-1
202200000363;1 098 831;813 314;B01;1;1;4;2;1998.0;4;2;8;-1;-1; -1;-1
202200000364;1 098 828;813 311;A01;1;1;1;1;1948.0;0;1;0;-1;-1; -1;-1
202200000364;1 098 829;813 312;B01;1;1;4;1;1995.0;0;2;6;-1;-1; -1;-1
202200000365;1 098 825;813 309;A01;1;1;1;1;1988.0;0;1;0;-1;-1; -1;-1
202200000365;1 098 826;813 309;A01;2;2;1;2;1957.0;3;1;0;-1;-1; -1;-1
202200000365;1 098 827;813 310;B01;1;1;4;1;1988.0;4;2;6;-1;-1; -1;-1
202200000366;1 098 823;813 308;A01;10;3;3;1;1953.0;5;0;-1;-1;4;3;1
202200000366;1 098 824;813 308;A01;1;1;1;1;1959.0;5;1;0;-1;-1; -1;-1
202200000367;1 098 821;813 306;B01;1;1;4;1;1967.0;1;2;8;-1;0;0;-1
202200000367;1 098 822;813 307;A01;1;1;1;2;1970.0;5;1;8;-1;-1; -1;-1
202200000368;1 098 818;813 303;A01;1;1;4;2;1984.0;5;2;-1;-1;-1; -1;-1
202200000368;1 098 819;813 304;B01;1;1;1;1;1995.0;5;1;-1;-1;-1; -1;-1
202200000368;1 098 820;813 305;C01;1;1;1;2;1953.0;4;1;-1;-1;-1; -1;-1
202200000369;1 098 816;813 301;B01;1;1;4;1;1975.0;1;2;6;-1;-1; -1;-1
202200000369;1 098 817;813 302;A01;1;1;1;2;1986.0;5;1;8;-1;-1; -1;-1
202200000370;1 098 814;813 300;A01;2;2;4;1;2001.0;5;8;0;-1;-1; -1;-1
202200000370;1 098 815;813 300;A01;1;1;1;1;2002.0;5;8;0;-1;-1; -1;-1
202200000371;1 098 810;813 296;A01;1;1;1;2;1990.0;0;1;0;-1;-1; -1;-1
202200000371;1 098 811;813 297;B01;1;1;4;2;2000.0;9;8;0;-1;-1; -1;-1
202200000372;1 098 807;813 293;C01;1;1;4;2;1979.0;1;1;8;-1;-1; -1;-1
202200000372;1 098 808;813 294;B01;1;1;1;1;1974.0;5;1;8;-1;0;0;-1
202200000372;1 098 809;813 295;A01;1;1;4;2;1962.0;5;1;8;-1;-1; -1;-1
202200000373;1 098 800;813 292;A01;1;1;1;2;1966.0;4;8;0;-1;0;0;-1
202200000373;1 098 801;813 292;A01;4;2;4;2;1979.0;0;8;0;-1;0;0;-1
202200000373;1 098 802;813 292;A01;4;2;4;2;1999.0;0;8;0;-1;0;0;-1
202200000373;1 098 803;813 292;A01;4;2;4;2;1992.0;0;8;0;-1;0;0;-1
202200000373;1 098 804;813 292;A01;4;2;4;1;1964.0;0;8;0;-1;0;0;-1
202200000373;1 098 805;813 292;A01;4;2;4;2;2001.0;0;8;0;-1;0;0;-1
202200000373;1 098 806;813 292;A01;4;2;4;2;2000.0;0;8;0;-1;0;0;-1
202200000374;1 098 798;813 290;A01;1;1;1;1;1978.0;0;1;8;-1;0;0;-1
202200000374;1 098 799;813 291;B01;1;1;2;1;1968.0;0;2;6;-1;0;0;-1
202200000375;1 098 796;813 288;A01;1;1;3;1;1979.0;0;1;0;-1;0;0;-1
202200000375;1 098 797;813 289;B01;1;1;1;1;1990.0;1;1;0;-1;0;0;-1
202200000376;1 098 793;813 287;A01;10;3;4;1;2014.0;5;0;-1;-1;5;A;1
202200000376;1 098 794;813 287;A01;1;1;1;1;1971.0;5;1;-1;-1;-1; -1;-1
202200000376;1 098 795;813 287;A01;2;2;1;2;1978.0;5;1;-1;-1;-1; -1;-1
202200000377;1 098 791;813 285;Y01;1;1;4;1;1945.0;5;2;-1;-1;0;0;-1
202200000377;1 098 792;813 286;A01;1;1;1;1;1950.0;9;1;-1;-1;-1; -1;-1
202200000378;1 098 789;813 284;A01;10;3;4;2;2011.0;5;0;-1;-1;2;3;2
202200000378;1 098 790;813 284;A01;1;1;1;1;2001.0;0;1;8;-1;-1; -1;-1
202200000379;1 098 788;813 283;A01;1;1;4;1;1991.0;1;1;0;-1;-1; -1;-1
202200000380;1 098 786;813 281;Z01;1;1;4;1;1964.0;1;2;4;-1;-1; -1;-1
202200000380;1 098 787;813 282;A01;1;1;1;1;1992.0;1;1;0;-1;-1; -1;-1
202200000381;1 098 784;813 280;A01;1;1;1;1;2006.0;5;8;0;-1;-1; -1;-1
202200000381;1 098 785;813 280;A01;10;3;4;2;1948.0;5;0;-1;-1;5;9;1
202200000382;1 098 782;813 278;B01;1;1;4;2;1970.0;3;1;0;-1;-1; -1;-1
202200000382;1 098 783;813 279;A01;1;1;1;1;2000.0;5;1;0;-1;-1; -1;-1
202200000383;1 098 780;813 276;B01;1;1;3;1;2000.0;0;8;8;-1;-1; -1;-1
202200000384;1 098 778;813 274;A01;1;1;1;1;1952.0;0;8;0;-1;-1; -1;-1
202200000384;1 098 779;813 275;B01;1;1;4;1;1998.0;4;8;0;-1;-1; -1;-1
202200000385;1 098 776;813 273;A01;10;3;4;2;2010.0;0;0;-1;-1;2;3;1
202200000385;1 098 777;813 273;A01;1;1;1;1;2001.0;1;2;8;-1;-1; -1;-1
202200000386;1 098 774;813 271;A01;1;1;4;1;2002.0;4;2;6;-1;-1; -1;-1
202200000386;1 098 775;813 272;B01;1;1;1;1;1965.0;4;1;0;-1;-1; -1;-1
202200000387;1 098 773;813 270;A01;1;1;4;1;1964.0;0;1;8;-1;-1; -1;-1
202200000388;1 098 769;813 268;B01;1;1;1;2;1983.0;1;1;0;-1;0;0;-1
202200000388;1 098 770;813 269;A01;4;2;4;2;1999.0;0;1;0;-1;0;0;-1
202200000388;1 098 771;813 269;A01;3;2;1;1;1975.0;0;1;0;-1;0;0;-1
202200000388;1 098 772;813 269;A01;1;1;1;1;1990.0;1;1;0;-1;0;0;-1
202200000389;1 098 768;813 267;A01;1;1;4;1;1983.0;5;1;0;-1;-1; -1;-1
202200000390;1 098 767;813 266;A01;1;1;4;1;1977.0;4;1;0;-1;-1; -1;-1
202200000391;1 098 764;813 264;A01;1;1;4;1;1975.0;9;2;0;-1;0;0;-1
202200000391;1 098 765;813 265;B01;2;2;1;2;2003.0;5;1;0;-1;0;0;-1
202200000391;1 098 766;813 265;B01;1;1;1;1;1998.0;5;1;0;-1;0;0;-1
202200000392;1 098 762;813 262;A01;1;1;4;1;1983.0;5;2;0;-1;0;0;-1
202200000393;1 098 760;813 260;B01;1;1;1;1;1970.0;1;1;0;-1;0;0;-1
202200000393;1 098 761;813 261;A01;1;1;4;1;1979.0;1;2;6;-1;0;0;-1
202200000394;1 098 759;813 259;A01;1;1;3;1;1990.0;9;2;0;-1;0;0;-1
202200000395;1 098 755;813 255;C01;1;1;4;1;1999.0;4;1;0;-1;0;0;-1
202200000395;1 098 756;813 256;B01;1;1;1;1;1976.0;1;1;0;-1;0;0;-1
202200000395;1 098 757;813 257;A01;1;1;4;2;1962.0;1;1;0;-1;0;0;-1
202200000396;1 098 753;813 253;B01;1;1;4;1;2000.0;1;2;6;-1;0;0;-1
202200000396;1 098 754;813 254;A01;1;1;1;2;1978.0;4;1;0;-1;0;0;-1
202200000397;1 098 751;813 251;A01;1;1;4;1;1992.0;9;2;0;-1;0;0;-1
202200000398;1 098 750;813 250;Z01;10;3;4;1;1944.0;5;8;8;-1;2;3;1
202200000399;1 098 748;813 249;A01;1;1;4;1;1985.0;5;1;0;-1;0;0;-1
