Num_Acc;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;lartpc;larrout;surf;infra;situ;vma
202200001133;4;BROGLIE. BOULEVARD MAURICE DE;0;;2;2;3;1;0;0;1;; -1;1;0;1;30
202200001134;3;GASTON BUSSIERE (PLACE);0;;1;2;0;1;0;1;1;; -1;1;0;1;30
202200001135;4;PLOUICH;0;;2;2;0;1;0;1;1;; -1;1;0;1;30
202200001136;4;LECOUTEUX LIONEL (PL) N° 3;0;;1;1;0;1;0;0;2;; -1;1;8;1;50
202200001137;3;MEDERIC (AVENUE);0;;2;2;0;1;0;1;1;; -1;1;0;1;50
202200001138;4;ROUILLON (RTE DE);0;;2;2;0;2;0;0;3;; -1;1;2;1;50
202200001139;4;PIERRE BROSSOLETTE;0;;1;1;0;1;0;0;1;; -1;1;0;1;30
202200001140;4;DOYENNE (RUE DU);0;;1;1;0;2;(1);(1);1;; -1;1;0;1;50
202200001141;3;MARECHAL FOCH (AVENUE) COTE PAIR;0;;3;5;0;1;1;1;1;; -1;1;0;1;50
202200001142;7;LONDRES (AVENUE DE);0;;2;2;1;1;(1);(1);1;; -1;1;5;1;50
202200001143;3;PASTEUR AV.;0;;2;2;0;1;1;1;1;; -1;2;9;8;50
202200001144;4;CHAMP DE MANOEUVRE (RUE DU);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202200001145;4;LUXEMBOURG (AL. DE);0;;2;2;0;1;1;0;2;; -1;1;0;1;50
202200001146;4;JEAN MERMOZ;0;;2;3;3;1;0;0;1;; -1;1;0;1;50
202200001148;3;NAVARRE (AVENUE HENRI DE);0;;2;2;0;2;4;61;1;; -1;1;0;1;50
202200001150;4;THOMAS (RUE ALBERT)_EST;0;;2;2;0;2;(1);(1);1;; -1;1;0;1;30
202200001151;1;BRETELLE ACCES A22;0;;1;1;0;1;21;700;1;; -1;1;0;1;50
202200001152;7;RESISTANTS (RUE DES );0;;2;2;1;1;(1);(1);1;; -1;1;0;1;50
202200001153;4;MOTHE (RUE DE LA);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200001154;3;PATTON (AVENUE);0;;2;0;0;1;9;946;1;; -1;1;0;1;50
202200001155;4;BEZANNES (RUE);0;;2;2;0;2;(1);(1);1;; -1;1;0;1;50
202200001156;4;VAILLANT (RUE EDOUARD);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200001157;4;DESPORTES;0;;1;1;0;1;(1);(1);1;; -1;1;4;1;30
202200001158;4;MONPLAISIR BOULEVARD;0;;2;3;0;1;1;0;1;; -1;1;0;1;50
202200001159;4;RESISTANCE ET DEPORTATION BLD;0;;2;2;0;1;1;0;1;; -1;1;0;1;30
202200001160;4;RAMON BOULEVARD;0;;2;2;0;1;1;0;1;; -1;1;0;1;30
202200001161;2;R1113 (VOIE SUR BERGE DE GARONNE);0;;2;2;0;1;18;400;1;; -1;1;0;1;80
202200001162;4;FAUBOURG BANNIER (RUE DU );0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200001163;4;FUSILLES (RUE DES);0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
202200001164;4;ROND POINT EMMAUS;0;;1;2;0;1;(1);(1);2;; -1;1;9;1;50
202200001165;4;RENNES (RUE DE);0;;3;2;3;1;(1);(1);2;; -1;1;0;5;30
202200001166;4;PYRENEES (AVE DES);0;;2;2;2;1;(1);(1);1;; -1;1;0;1;50
202200001167;4;BD MARECHAL LECLERC;0;;3;4;3;1;(1);(1);1;; -1;1;5;1;50
202200001168;4;AVE DU TAILLAN-MEDOC;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200001169;3;CARNOT (RUE DU PRESIDENT);0;;2;2;0;1;0;800;2;; -1;1;0;1;50
202200001170;4;rue Lagrua;0;;2;2;0;1;(1);(1);3;; -1;1;0;1;50
202200001171;4;ALL HENRI SELLIER;0;;2;2;0;1;(1);(1);1;; -1;1;6;1;30
202200001172;7;FAUBOURG BONNEFOY (RUE DU) DU 1AU 231;0;;2;3;3;1;0;513;1;; -1;1;9;6;50
202200001173;4;RUE DU POLE;0;;2;2;0;1;(1);(1);2;; -1;1;0;1;50
202200001174;4;DOCTEUR CHARCOT;0;;-1;1;0;1;(1);(1);1;; -1;1;0;1;50
202200001175;3;CHAMP DE VILLE (PLACE DU);0;;2;2;0;1;48;970;1;; -1;1;0;1;50
202200001176;3;KERMARIA SULARD (ROUTE DE);0;;2;2;0;3;1;0;2;; -1;1;0;1;70
202200001177;4;CLEMENCEAU (BOULEVARD);0;;1;1;0;1;0;0;1;; -1;1;0;1;50
202200001178;4;Raymond Poincaré (Av);0;;2;2;0;2;0;0;3;; -1;1;0;1;30
202200001179;4;MALAKOFF (AVENUE);0;;2;2;0;1;(1);(1);1;; -1;1;0;5;50
202200001180;4;MARTY (RUE PIERRE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202200001181;4;AVENUE GUYNEMER -GEORGES;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202200001182;3;CROIX ROUGE (AVENUE);0;;-1;2;0;1;(1);(1);1;; -1;1;0;1;50
202200001183;2;R.N 569;0;;1;1;0;2;19;0;1;; -1;1;0;1;50
202200001184;4;ECOLE JEAN MERMOZ;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202200001185;4;CENTRALE (RUE);0;;2;2;0;3;0;0;1;; -1;1;0;1;30
202200001186;4;MADELEINE;0;;2;2;0;2;0;0;1;; -1;1;0;1;50
202200001187;4;PLAGE BOULEVARD DE LA;0;;-1;2;0;1;1;0;1;; -1;1;0;1;50
202200001188;3;MAJORAL ARNAUD (AV.);0;;2;2;0;1;13;100;1;; -1;1;5;1;50
202200001189;3;LENT (ROUTE DE);0;;2;2;0;1;10;322;1;; -1;1;0;1;80
202200001190;4;PORTE DE CLICHY;0;;1;4;0;1;19;0;1;; -1;1;0;1;70
202200001191;4;RUE DANTON;0;;-1;1;0;1;0;0;1;; -1;1;0;1;30
202200001192;4;RUE DE BELLEVILLE;0;;2;2;0;4;(1);(1);1;; -1;1;0;1;30
202200001193;4;AVENUE DE FLANDRE;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
202200001194;4;RUE DE BELLEVILLE;0;;2;2;0;2;(1);(1);1;; -1;1;0;1;30
202200001195;4;RUE ORDENER;0;;2;0;0;1;(1);(1);1;; -1;1;0;1;30
202200001196;4;RUE DES VIGNES;0;;-1;2;0;1;(1);(1);1;; -1;1;0;1;50
202200001197;4;RUE DE VAUGIRARD;0;;2;4;1;1;(1);(1);1;; -1;1;0;1;30
202200001198;4;RUE LINOIS;0;;2;4;1;1;(1);(1);1;; -1;1;-1;5;30
202200001199;4;RUE LECOURBE;0;;1;2;3;1;(1);(1);1;; -1;1;-1;6;30
202200001200;4;BOULEVARD GARIBALDI;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
202200001201;4;BOULEVARD JOURDAN;0;;2;8;0;1;(1);(1);1;; -1;1;0;1;50
202200001202;4;AVENUE D IVRY;0;;1;2;1;1;(1);(1);1;; -1;1;-1;5;30
202200001203;4;BOULEVARD KELLERMANN;0;;2;5;1;4;(1);(1);1;; -1;1;-1;5;30
202200001204;4;BOULEVARD DE REUILLY;0;;1;2;2;1;(1);(1);1;; -1;1;0;1;30
202200001205;4;BOULEVARD DE CLICHY;0;;1;1;1;1;(1);(1);1;; -1;1;-1;5;30
202200001206;4;RUE D AMSTERDAM;0;;1;1;0;2;(1);(1);1;; -1;1;0;1;30
202200001207;4;PLACE DE LA CONCORDE;0;;2;4;0;1;(1);(1);1;; -1;1;0;1;30
202200001208;4;AVENUE DES CHAMPS ELYSEES;0;;2;8;1;2;(1);(1);1;; -1;1;6;5;30
202200001209;4;RUE DU LOUVRE;0;;2;4;0;1;(1);(1);1;; -1;1;0;1;30
202200001210;4;RUE BLONDEL;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
202200001211;4;BOULEVARD DE LA MADELEINE;0;;2;6;0;1;(1);(1);1;; -1;1;0;1;30
202200001212;3;GABRIEL PERI (R);0;;2;0;0;1;0;0;1;; -1;1;0;1;30
202200001213;3;PARIS (AV DE);0;;2;4;2;2;0;0;1;; -1;1;0;5;50
202200001214;4;GABRIEL PERI (R);0;;-1;2;0;4;0;0;1;; -1;1;0;1;50
202200001215;3;RHIN ET DANUBE(RUE DU);0;;3;6;3;1;0;1;1;; -1;1;0;1;50
202200001216;4;PASTEUR VALERY RADOT(IMPASSE ET RUE);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202200001217;4;COMBAULT (AV DE);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202200001218;3;Andre Rouy (AV);0;;2;2;0;1;0;1;1;; -1;1;0;1;50
202200001219;4;DAMBEL (AVENUE EMILE);0;;2;2;0;1;0;0;1;; -1;1;9;1;50
202200001220;4;POTERIE;0;;1;1;0;1;0;1;1;; -1;1;0;4;50
202200001221;4;NICOLAS CARNOT (ALLEE);0;;2;2;0;1;0;0;1;; -1;1;0;1;30
202200001222;3;PAUL ET CAMILLE THOMOUX (RUE) COTE PAIR;0;;2;2;0;1;1;1;1;; -1;1;0;1;50
202200001223;6;EST ALLEE DE L';0;;-1; -1;0;1;1;0;1;; -1;1;0;8;10
202200001224;3;VAILLANT-COUTURIER (AVENUE PAUL);0;;3;4;3;1;0;1;1;; -1;1;0;1;50
202200001225;4;REPUBLIQUE (PL. DE LA);0;;1;2;0;1;5;0;1;; -1;1;0;4;30
202200001226;3;BARBUSSE (AVENUE HENRI) A30;0;;2;2;0;1;0;1;1;; -1;1;0;1;50
202200001227;3;MITRY [CD115] (ROUTE DE);0;;3;4;0;1;1;1;1;; -1;1;0;1;50
202200001228;3;985;0;;1;2;0;2;0;0;1;; -1;1;0;4;50
202200001230;3;BONAPARTE (AVENUE NAPOLEON) SUD;0;;1;2;0;1;0;0;1;; -1;1;0;1;50
202200001231;3;104;0;;2;2;0;2;0;0;1;; -1;1;0;1;50
202200001232;3;JOLIOT CURIE F. ET IRENE AVENUE  N°PAIRS;0;;2;0;0;1;0;0;1;; -1;1;0;1;50
202200001233;3;920;0;;3;8;0;1;0;0;1;; -1;1;0;1;50
202200001234;3;20;0;;2;5;0;1;0;0;1;; -1;1;0;1;50
202200001235;3;21;0;;3;4;0;1;0;0;1;; -1;1;0;1;50
202200001236;3;7;0;;3;4;0;1;0;0;1;; -1;1;0;1;50
202200001237;3;GABRIEL PERI (RUE);0;;4;3;0;1;0;0;1;; -1;1;0;1;30
202200001238;3;920;0;;1;2;0;1;0;0;1;; -1;1;0;1;50
202200001239;3;77;0;;1;0;0;1;0;0;2;; -1;1;0;1;50
202200001240;3;41;-1;;2;2;0;2;3;400;1;; -1;1;0;1;-1
202200001241;3;1;0;D;2;2;0;1;1;988;1;; -1;1;0;1;80
202200001243;3;37;0;D;2;2;0;1;32;490;3;; -1;1;0;3;80
202200001244;3;20;-1;N;3;4;0;1;57;0;3;; -1;1;0;1;90
202200001245;3;113;-1;;2;2;0;2;13;(1);3;; -1;1;0;8;80
202200001246;3;910;-1;;2;2;0;1;15;171;1;; -1;1;0;1;70
202200001247;1;6;0;;3;5;0;1;379;110;1;; -1;1;0;1;130
202200001248;2;6;-1;;2;2;0;2;7;500;2;; -1;2;0;3;80
202200001249;1;6;-1;;3;4;0;1;268;589;1;; -1;1;0;1;130
202200001250;7;5;-1;D;2;2;0;1;3;400;1;; -1;1;8;1;50
202200001251;3;22;0;C;3;2;0;1;1;695;1;; -1;2;9;1;70
202200001254;3;88;0;D;2;2;0;1;11;850;1;; -1;1;0;1;80
202200001255;3;3;-1;;2;2;0;2;3;600;1;; -1;1;9;3;80
202200001256;3;17;0;;2;2;0;1;15;326;1;; -1;9;0;1;50
202200001258;3;906;0;;2;2;0;1;87;921;1;; -1;1;0;1;80
202200001259;3;681;-1;;2;2;0;1;30;450;1;; -1;1;0;3;70
202200001260;3;965;-1;;2;2;0;2;68;570;1;; -1;1;0;1;70
202200001261;3;768;-1;;2;2;0;2;27;925;1;; -1;1;0;1;90
202200001262;7;100;0;M;1;2;0;1;0;10;2;;0;1;0;1;70
202200001264;3;D437;-1;C;2;2;0;2;9;770;3;; -1;1;0;1;80
202200001265;3;49;-1;;2;2;0;4;19;385;4;; -1;1;0;3;70
202200001266;3;817;0;D;2;2;3;1;90;298;1;;4;1;0;1;70
202200001267;3;817;0;D;3;2;0;1;91;330;1;; -1;1;9;1;50
202200001268;3;1085;-1;;2;2;0;2;12;395;1;; -1;2;0;1;80
202200001269;3;526;-1;;2;2;0;1;50;134;1;; -1;9;8;1;80
202200001270;3;1;0;;2;2;0;2;8;626;1;;4;1;0;1;80
202200001271;3;936;0;;2;2;0;2;76;900;2;; -1;1;0;1;80
202200001272;3;53;0; -;2;2;0;1;25;0;1;; -1;1;0;3;80
202200001273;3;978;0;D;2;2;0;2;65;800;4;; -1;1;0;1;50
202200001274;3;26;-1;;2;2;0;1;14;408;3;; -1;1;0;1;80
202200001276;3;619;-1;;2;3;0;1;15;850;1;; -1;1;0;1;-1
202200001277;3;CABOURG (ROUTE DE);0;;2;4;0;2;53;92;3;; -1;1;0;1;50
202200001278;4;ANDRE ZENATTI (AVENUE);0;;2;0;0;1;0;0;1;; -1;1;0;1;50
202200001279;3;GAFFAREL (RUE);0;;1;1;0;1;(1);(1);1;; -1;1;5;1;50
202200001280;4;JOLIETTE (QUAI DE LA);0;;1;2;1;1;0;0;1;; -1;1;0;5;50
202200001281;7;JOLY (CORNICHE ANDRE DE);0;;2;3;1;3;0;0;1;; -1;1;0;1;50
202200001282;4;STE MARGUERITE (AV.) A PARTIR DU 62-63);0;;2;2;0;2;0;0;3;; -1;1;0;1;50
202200001283;7;ANGLAIS (DU N° 114 AU N° 263);0;;3;3;0;1;0;0;1;; -1;1;0;1;50
202200001284;4;CASSIN (BD RENE);0;;1;2;0;1;0;0;1;; -1;1;0;1;50
202200001285;4;VALLOMBROSA (BOULEBARD);0;;2;3;0;2;0;0;1;; -1;1;1;1;30
202200001286;4;BOULEVARD PERIPHERIQUE INTERIEUR SUD;0;;1;4;0;1;(1);(1);1;; -1;1;0;1;70
202200001287;4;PLACE AUGUSTE BARON;0;;1;2;0;1;(1);(1);1;; -1;1;0;1;50
202200001288;4;BOULEVARD DE CLICHY;0;;1;2;0;1;(1);(1);1;; -1;1;0;1;30
202200001289;4;AVENUE PIERRE MENDES FRANCE;0;;2;4;3;1;(1);(1);1;; -1;1;-1;6;30
202200001290;4;AVENUE DES TERROIRS DE FRANCE;0;;-1;4;0;1;(1);(1);1;; -1;1;0;1;30
202200001291;4;RUE GRENETA;0;;1;1;2;1;(1);(1);3;; -1;1;0;1;30
202200001292;4;QUAI DE GESVRES;0;;1;3;3;1;(1);(1);1;; -1;1;0;1;30
202200001293;4;NAVARRE (AVENUE DE);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202200001294;3;AULNAY (RUE D');0;;2;2;0;1;0;1;1;; -1;1;0;1;50
202200001295;4;BLES;0;;1;1;2;1;0;0;1;; -1;1;0;1;50
202200001296;4;ROSNY (RUE DE);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202200001297;4;BOIS D'AMOUR (RUE DU);0;;2;2;0;1;1;0;1;; -1;1;0;1;50
202200001299;3;920;0;;2;0;0;1;0;0;1;; -1;1;0;1;50
202200001301;3;67;-1;;2;2;0;2;33;450;4;; -1;1;0;1;80
202200001302;3;38;0;;2;2;0;3;12;0;1;; -1;9;0;1;80
202200001303;3;938;-1;T;2;2;0;1;17;994;1;; -1;1;5;1;80
202200001304;3;44;0;D;2;2;0;1;15;450;4;;4,5;1;0;1;50
202200001305;3;D983;-1;;2;2;0;1;12;500;2;; -1;1;0;3;80
202200001307;3;3;-1;;2;2;0;2;8;800;1;; -1;1;0;1;50
202200001308;3;237;-1;R;2;2;0;1;(1);(1);2;; -1;1;0;3;80
202200001309;3;976;0;D;2;2;0;2;7;500;1;; -1;1;0;1;80
202200001310;7;114;0;U;2;2;0;1;19;850;1;; -1;1;0;1;90
202200001312;3;781;0;D;1;1;0;1;43;800;1;; -1;1;5;1;30
202200001313;3;925;0;D;2;1;0;1;19;163;1;;7,4;1;0;1;80
202200001314;2;10;0;;2;2;0;1;142;300;1;;7;1;0;1;-1
202200001315;3;988;0;;2;2;0;1;74;53;1;; -1;1;0;1;50
202200001316;3;82;-1;;2;2;0;1;4;675;1;; -1;1;0;1;50
202200001321;3;341;-1;;3;2;0;1;2;900;1;; -1;1;0;8;80
202200001322;3;906;0;D;2;2;0;1;32;335;3;; -1;1;0;8;50
202200001324;3;124;0;;2;2;0;1;1;873;3;; -1;1;0;3;80
202200001325;3;249;-1;;2;2;0;1;(1);(1);1;; -1;1;0;1;80
202200001326;3;41;-1;;2;2;0;1;8;785;2;; -1;1;0;1;80
202200001327;3;102;0;;2;2;0;2;60;720;2;; -1;1;2;8;80
202200001329;3;907;-1;;2;2;0;1;50;280;1;; -1;1;0;3;70
202200001330;3;17;-1;;2;2;0;2;45;430;2;; -1;1;0;3;80
202200001331;4;VC;-1;;1;1;0;1;(1);(1);1;; -1;1;6;4;30
202200001332;4;833;0;;3;2;0;1;(1);(1);1;; -1;1;0;8;80
202200001333;1;64;0;A;3;4;0;1;225;621;1;; -1;1;0;1;130
202200001335;1;89;-1;;3;4;0;1;486;600;1;; -1;1;0;1;130
202200001337;3;6285;-1;D;1;2;0;1;2;263;2;; -1;1;2;1;50
202200001338;1;11;-1;A;3;4;0;1;342;410;1;; -1;1;0;1;110
202200001339;3;31;-1;D;3;2;0;1;(1);(1);2;; -1;1;9;3;-1
202200001340;3;18;-1;;2;2;0;2;(1);(1);2;; -1;1;0;1;80
202200001341;2;113;-1;;2;2;0;1;0;696;1;; -1;1;0;1;70
202200001342;3;98;-1;A;2;2;1;1;0;500;3;; -1;1;5;3;70
202200001343;3;10;-1;;2;2;0;2;55;500;1;; -1;1;0;1;90
202200001344;3;905;0;;2;2;0;1;107;0;1;; -1;1;0;3;90
202200001345;3;13.1;2;;2;2;0;2;2;550;2;; -1;1;0;8;80
202200001346;3;3;0;D;2;2;0;2;24;(1);2;; -1;1;0;3;70
202200001347;3;926;0;D;2;2;0;1;20;200;3;; -1;1;8;1;-1
202200001348;3;24;-1;D;2;2;0;2;3;0;1;; -1;1;0;1;70
202200001349;3;389;-1;;2;2;0;1;14;200;1;; -1;1;0;1;80
202200001350;3;75;-1;;2;2;0;1;0;670;1;; -1;1;0;1;80
202200001351;3;1001;0;D;2;0;0;4;28;260;1;;0;1;0;3;80
202200001353;3;D1001;-1;;1;2;0;1;30;270;2;; -1;1;0;1;80
202200001355;2;A7   22.950 A 25.770;0;;3;2;0;1;1;810;1;; -1;1;0;1;110
202200001356;1;AUTOROUTE A 10;0;;3;6;0;1;540;500;1;; -1;1;0;1;110
202200001357;1;AUTOROUTE A 10;0;;3;6;0;3;534;0;1;; -1;1;2;1;130
202200001358;1;AUTOROUTE A 10;0;;3;6;0;1;541;599;1;; -1;1;0;1;110
202200001359;1;AUTOROUTE A 10;0;;3;6;0;1;531;0;1;; -1;1;0;2;110
202200001360;1;AUTOROUTE A5A;0;;3;0;0;1;8;0;2;; -1;1;0;3;90
202200001361;1;A13;0;;1;3;0;1;44;750;1;; -1;1;0;1;90
202200001362;1;A4;0;;3;5;0;1;9;0;1;; -1;1;1;1;90
202200001363;1;A86 INT;0;;1;2;0;1;31;899;1;; -1;1;1;1;90
202200001364;2;N186;0;;3;6;0;1;48;799;1;; -1;1;0;1;90
202200001365;3;JAURES ( RUE JEAN );0;;1;1;0;1;4;176;1;; -1;1;0;1;50
202200001367;1;ROUTE PROVINCIALE ROUTE DU SUD;0;;3;4;0;1;5;169;1;; -1;1;0;1;70
202200001368;4;AMIRAL LACAZE(RUE);0;;1;1;0;2;0;0;2;; -1;1;0;1;50
202200001369;5;PRESBYTERE (RUE DU);0;;-1;0;3;2;0;0;1;; -1;1;0;1;30
202200001370;3;FELIX EBOUE(ROCADE);0;;2;2;0;1;1;900;1;; -1;1;0;1;50
202200001371;2;ROUTE NATIONALE 6;0;;-1;2;0;1;1;500;1;; -1;2;0;1;90
202200001372;4;BELLECOUR                           (PL);0;;1;2;3;1;(1);(1);1;; -1;1;0;1;30
202200001373;4;ST ANTOINE                          (QU);0;;1;1;3;1;(1);(1);1;; -1;1;0;1;30
202200001374;4;ROSA PARKS                        (AV);0;;2;2;0;1;(1);(1);1;; -1;1;6;4;1
202200001375;4;VALERY (AVEUE PAUL);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200001376;3;RUE EUGENE DELACROIX;0;;2;2;0;1;0;100;1;; -1;1;0;1;50
202200001377;4;RUE VAN GOGH;0;;-1;2;0;3;(1);(1);1;; -1;1;0;1;50
202200001378;4;route de Raon aux Bois;0;;2;2;0;2;(1);(1);1;; -1;1;0;1;50
202200001379;3;ROUTE DE MALPASSET;0;;2;2;0;1;9;30;2;; -1;1;5;1;70
202200001380;2;N28;0;;3;6;0;1;1;800;1;; -1;1;0;1;70
202200001381;3;SALEVE (ROUTE DU);0;;2;2;0;1;0;800;1;; -1;1;0;1;80
202200001382;4;JURA (RUE DU);0;;2;3;0;1;0;1;1;; -1;1;5;1;30
202200001383;4;DE LATTRE DE TASSIGNY (BLD DU MARECHAL);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200001384;3;MULHOUSE ( RUE)CITE BOURGLIBRE JUSQUE RU;0;;3;2;1;1;3;0;1;; -1;1;0;1;50
202200001385;4;IRACHABAL (CHEMIN);0;;2;2;0;1;2;500;3;; -1;1;0;1;50
202200001386;4;ST EXUPERY (AVENUE);0;;2;2;2;1;(1);(1);1;; -1;1;0;1;50
202200001387;3;COMMERCE - RUE DU -;0;;2;2;0;1;15;804;1;; -1;1;0;1;50
202200001388;7;ESPLANADE FACADE;0;;3;4;0;1;(1);(1);1;; -1;1;0;8;50
202200001389;7;DE GIRARD RUE PHILIPPE;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200001390;3;RD1643;0;;3;2;0;1;37;0;3;; -1;1;9;8;80
202200001391;3;RD 958 COTES SAINT-PIERRE;0;;2;0;0;2;5;600;4;; -1;1;0;1;70
202200001392;4;APPERT (RUE NICOLAS);0;;1;1;0;1;(1);(1);1;; -1;1;0;4;50
202200001393;4;REPUBLIQUE (PLACE DE LA);0;;2;4;0;1;(1);(1);1;; -1;1;0;1;50
202200001394;4;SAINT ETIENNE;0;;-1;1;3;1;1;0;1;; -1;1;6;8;20
202200001395;4;STRASBOURG BOULEVARD;0;;2;2;0;1;1;0;1;; -1;1;0;1;30
202200001396;4;BOREAU;0;;2;2;0;1;1;0;1;; -1;1;0;1;30
202200001397;3;MOULIN MARCILLE CHEMIN;0;;3;3;0;1;1;855;1;; -1;1;0;1;50
202200001398;4;BOULEVARD SAINT AIGNAN;0;;3;2;0;1;(1);(1);1;; -1;1;0;1;50
202200001399;7;RD 29;0;;2;3;0;1;13;130;2;; -1;1;0;1;50
202200001400;4;AVE DE LABARDE;0;;2;2;0;1;(1);(1);1;; -1;1;5;1;50
202200001401;4;A631;0;;3;6;0;1;(1);(1);1;; -1;1;0;1;70
202200001402;4;BD MARECHAL LECLERC;0;;2;5;3;3;(1);(1);1;; -1;1;5;1;50
202200001403;2;RN 165;0;;3;4;0;1;45;533;1;; -1;1;0;1;110
202200001405;3;ROSE AVENUE DU FIEF;0;;2;2;0;1;1;560;1;; -1;1;2;1;50
202200001406;4;JOUVEN (RUE);0;;1;1;0;1;0;0;1;; -1;1;0;8;50
202200001407;4;OLIVES (AVENUE DES);0;;2;4;0;1;0;0;1;; -1;1;0;1;50
202200001408;4;CAPELETTE (AVENUE DE LA);0;;-1;2;0;1;0;0;1;; -1;1;0;1;50
202200001409;3;RTE DE CRAU;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;80
202200001410;3;RTE DE CRAU;0;;3;2;0;1;(1);(1);1;; -1;1;0;1;30
202200001411;2;PROVENCE (AVENUE DE);0;;2;2;0;1;42;400;1;; -1;1;5;1;70
202200001412;4;DORMOY ( PLACE JEAN );0;;1;2;0;1;0;0;3;; -1;1;0;1;50
202200001413;4;AVENUE DU PRESIDENT KENNEDY;0;;2;4;0;1;(1);(1);1;; -1;1;0;1;50
202200001414;4;RUE DE REMUSAT;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
202200001415;4;BOULEVARD DE VAUGIRARD;0;;1;1;1;1;(1);(1);1;; -1;1;0;1;30
202200001416;4;BOULEVARD DE CLICHY;0;;1;0;3;1;(1);(1);1;; -1;1;0;1;30
202200001417;4;AVENUE DES CHAMPS ELYSEES;0;;2;8;1;1;(1);(1);1;; -1;1;0;4;50
202200001418;4;PLACE DE LA CONCORDE;0;;2;6;3;1;(1);(1);1;; -1;1;-1;6;30
202200001419;4;AVENUE BOSQUET;0;;2;5;3;1;(1);(1);1;; -1;1;0;1;30
202200001420;2;GRANGE (RTE DE LA);0;;3;4;0;1;19;425;1;; -1;1;0;1;70
202200001421;4;BERGER (RUE GILBERT);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200001422;4;CHARLES PRANARD;0;;2;2;0;1;0;0;1;; -1;1;0;6;30
202200001423;3;PAUL ET CAMILLE THOMOUX (RUE) COTE PAIR;0;;2;3;0;1;1;1;1;; -1;1;0;1;50
202200001424;4;RAOUL (RUE);0;;1;1;0;1;0;0;1;; -1;1;0;1;30
202200001425;3;GUESDES (RUE JULES);0;;2;3;3;1;0;1;1;; -1;1;0;1;50
202200001429;3;13;0;;2;9;0;1;0;0;1;; -1;1;2;1;30
202200001430;3;128;0;;2;2;2;1;1;0;1;; -1;1;0;1;50
202200001432;3;727;0;;2;2;0;2;27;100;1;; -1;1;0;1;80
202200001433;3;52;-1;;2;2;0;2;1;50;3;; -1;1;0;1;80
202200001434;3;98;0;;2;2;0;1;26;850;1;; -1;1;0;1;70
202200001435;3;171;-1;;2;2;0;1;5;780;1;; -1;1;0;1;30
202200001436;3;1206;0;D;2;2;0;1;4;200;1;; -1;1;0;6;50
202200001438;4;4;0;;2;2;0;2;(1);(1);2;; -1;1;0;8;80
202200001439;3;629;-1;;2;2;0;2;2;120;1;;4;1;5;1;50
202200001441;3;38;-1;;2;2;0;2;16;100;1;; -1;1;0;1;80
202200001442;3;155;-1;;2;2;0;1;2;760;1;; -1;1;0;3;80
202200001443;3;436;-1;;2;2;0;1;5;880;1;; -1;1;0;1;90
202200001446;3;15;0;;2;2;0;1;30;570;1;; -1;1;0;1;70
202200001447;3;9;0;D;3;2;0;1;12;615;1;; -1;1;0;1;90
202200001448;3;116;0;D;2;2;0;1;4;300;1;; -1;1;0;3;80
202200001449;2;4;-1;;3;4;0;2;2;544;1;; -1;1;0;1;110
202200001450;3;3;0;D;2;2;0;2;20;58;1;; -1;8;0;1;50
202200001451;3;23;0;D;2;2;0;1;2;431;1;; -1;1;0;8;80
202200001452;3;933;-1;;2;2;0;2;41;718;3;; -1;1;0;1;80
202200001453;3;422;-1;;2;2;0;1;3;452;1;; -1;1;0;1;80
202200001454;3;731;0;;2;2;0;1;34;0;2;;7;1;0;3;50
202200001455;3;101;0;;2;2;0;2;0;730;2;;5,5;1;0;3;80
202200001456;3;14;2;;2;2;0;1;15;60;1;; -1;9;8;1;50
202200001457;3;209;0; -;2;2;0;1;8;435;1;; -1;1;0;3;90
202200001458;3;1;0;A;2;2;0;1;(1);(1);1;;5;1;0;3;50
202200001459;3;1;0;A;2;2;0;1;(1);(1);2;;5;1;0;3;80
202200001460;3;242;0;D;2;2;0;2;0;600;3;; -1;6;0;1;80
202200001461;3;988;0;;2;2;0;2;(1);(1);1;; -1;1;0;1;50
